Time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA220
2013-01-02,05:33:00,4428.5,4430.25,4428.5,4430.25,85,4430.25051960778,4429.71799825828,4392.73240189405
2013-01-02,05:34:00,4430.5,4432.25,4430.25,4432,103,4430.60041568622,4429.92545296208,4393.08776477284
2013-01-02,05:35:00,4432,4432.5,4431.5,4432,94,4430.88033254898,4430.11404814734,4393.43991169797
2013-01-02,05:36:00,4432,4433.75,4432,4433.75,127,4431.45426603918,4430.44458922486,4393.80470887718
2013-01-02,05:37:00,4434,4434.25,4432,4433.25,128,4431.81341283135,4430.69962656805,4394.16167983756
2013-01-02,05:38:00,4433,4434,4432.5,4433.25,104,4432.10073026508,4430.93147869823,4394.51542029152
2013-01-02,05:39:00,4433.25,4433.25,4432.25,4432.75,39,4432.23058421206,4431.09679881657,4394.86143458753
2013-01-02,05:40:00,4433,4433,4431.5,4431.5,124,4432.08446736965,4431.13345346961,4395.19300531524
2013-01-02,05:41:00,4431.5,4433.25,4431.25,4433,145,4432.26757389572,4431.30313951783,4395.53515006352
2013-01-02,05:42:00,4433,4433,4431.75,4432.25,106,4432.26405911658,4431.38921774348,4395.86741114892
2013-01-02,05:43:00,4432.5,4433.25,4432.25,4433.25,59,4432.46124729326,4431.5583797668,4396.20571512042
2013-01-02,05:44:00,4433.5,4433.5,4432.75,4433,43,4432.56899783461,4431.68943615163,4396.53869507408
2013-01-02,05:45:00,4433,4433,4432,4432,32,4432.45519826769,4431.71766922876,4396.85961186074
2013-01-02,05:46:00,4432.25,4432.25,4431.75,4432,29,4432.36415861415,4431.74333566251,4397.17762442309
2013-01-02,05:47:00,4432.25,4432.25,4430.75,4431.25,56,4432.14132689132,4431.69848696592,4397.48597171338
2013-01-02,05:48:00,4431.25,4431.75,4431.25,4431.75,71,4432.06306151306,4431.70316996902,4397.79605341733
2013-01-02,05:49:00,4432,4432,4431.25,4431.5,71,4431.95044921045,4431.68469997183,4398.10106650857
2013-01-02,05:50:00,4431.25,4431.25,4430.75,4431,143,4431.76035936836,4431.62245451985,4398.39879441347
2013-01-02,05:51:00,4430.75,4431,4429.75,4429.75,67,4431.35828749469,4431.45223138168,4398.682515731
2013-01-02,05:52:00,4430,4430.5,4430,4430.5,206,4431.18662999575,4431.36566489244,4398.97045676511
2013-01-02,05:53:00,4430.5,4430.5,4429.75,4429.75,50,4430.8993039966,4431.21878626585,4399.24900466769
2013-01-02,05:54:00,4430,4430,4429.5,4429.5,12,4430.61944319728,4431.06253296895,4399.52276933133
2013-01-02,05:55:00,4429.75,4429.75,4429.5,4429.5,62,4430.39555455782,4430.92048451723,4399.7940564867
2013-01-02,05:56:00,4429.25,4429.5,4429.25,4429.5,52,4430.21644364626,4430.79134956112,4400.06288855469
2013-01-02,05:57:00,4429.25,4429.25,4428.5,4428.5,121,4429.87315491701,4430.58304505556,4400.32023797954
2013-01-02,05:58:00,4428.75,4428.75,4428,4428.5,52,4429.59852393361,4430.39367732324,4400.57525845031
2013-01-02,05:59:00,4428.5,4428.75,4428.5,4428.5,38,4429.37881914689,4430.22152483931,4400.82797104352
2013-01-02,06:00:00,4428.5,4428.5,4428,4428,108,4429.10305531751,4430.01956803574,4401.07387175806
2013-01-02,06:01:00,4428.25,4430,4428.25,4429.75,304,4429.23244425401,4429.99506185067,4401.33338423084
2013-01-02,06:02:00,4429.5,4429.5,4429.25,4429.25,34,4429.23595540321,4429.92732895515,4401.58602328757
2013-01-02,06:03:00,4429.25,4429.75,4429.25,4429.75,49,4429.33876432257,4429.91120814105,4401.84090090488
2013-01-02,06:04:00,4429.5,4429.5,4429,4429,39,4429.27101145805,4429.82837103732,4402.0866846071
2013-01-02,06:05:00,4429,4429.5,4429,4429.5,21,4429.31680916644,4429.79851912483,4402.3347689093
2013-01-02,06:06:00,4429.5,4430,4429.25,4430,54,4429.45344733315,4429.81683556803,4402.58513299156
2013-01-02,06:07:00,4430.25,4430.75,4430.25,4430.5,32,4429.66275786652,4429.87894142548,4402.83775622241
2013-01-02,06:08:00,4430.5,4430.5,4430.25,4430.5,22,4429.83020629322,4429.93540129589,4403.08809327017
2013-01-02,06:09:00,4430.25,4430.5,4429.75,4429.75,149,4429.81416503458,4429.91854663263,4403.32937749397
2013-01-02,06:10:00,4429.75,4430.5,4429.75,4430.5,108,4429.95133202766,4429.97140602966,4403.57526548045
2013-01-02,06:11:00,4430.5,4430.5,4429.75,4429.75,101,4429.91106562213,4429.95127820878,4403.81214090597
2013-01-02,06:12:00,4429.75,4430.25,4429.75,4430,60,4429.9288524977,4429.95570746253,4404.04913510591
2013-01-02,06:13:00,4430,4430,4429,4429,325,4429.74308199816,4429.86882496594,4404.27493478821
2013-01-02,06:14:00,4429.25,4429.5,4429.25,4429.5,47,4429.69446559853,4429.83529542358,4404.50321592135
2013-01-02,06:15:00,4429.5,4429.5,4429.5,4429.5,67,4429.65557247882,4429.80481402144,4404.72943116188
2013-01-02,06:16:00,4429.25,4429.5,4429.25,4429.5,23,4429.62445798306,4429.77710365585,4404.95359920567
2013-01-02,06:17:00,4429.5,4430.75,4429.5,4430.75,51,4429.84956638645,4429.86554877805,4405.18705079657
2013-01-02,06:18:00,4430.75,4431,4430,4430.75,105,4430.02965310916,4429.94595343459,4405.41838970338
2013-01-02,06:19:00,4431,4431.5,4431,4431,133,4430.22372248733,4430.04177584962,4405.64989748887
2013-01-02,06:20:00,4431,4431.25,4430.5,4430.5,58,4430.27897798986,4430.08343259057,4405.87478529441
2013-01-02,06:21:00,4430.5,4430.5,4430.25,4430.5,24,4430.32318239189,4430.12130235506,4406.09763791617
2013-01-02,06:22:00,4430.5,4430.75,4430.25,4430.25,100,4430.30854591351,4430.13300214096,4406.3162113287
2013-01-02,06:23:00,4430,4430.75,4430,4430.5,19,4430.34683673081,4430.1663655827,4406.53506914473
2013-01-02,06:24:00,4430.5,4431.25,4430.5,4431.25,71,4430.52746938465,4430.26487780245,4406.75873367735
2013-01-02,06:25:00,4431.25,4431.25,4430.75,4431.25,68,4430.67197550772,4430.35443436586,4406.98037409656
2013-01-02,06:26:00,4431.25,4431.25,4430.5,4430.75,56,4430.68758040618,4430.39039487806,4407.19548383325
2013-01-02,06:27:00,4430.75,4431.25,4430.5,4431,65,4430.75006432494,4430.44581352551,4407.41090931892
2013-01-02,06:28:00,4431,4431.5,4430.5,4431.25,70,4430.85005145995,4430.51892138682,4407.62664769612
2013-01-02,06:29:00,4431.25,4432.75,4431.25,4432.25,111,4431.13004116796,4430.67629216984,4407.84948346358
2013-01-02,06:30:00,4432,4432.25,4431.75,4431.75,43,4431.25403293437,4430.77390197258,4408.06577773088
2013-01-02,06:31:00,4432,4432.5,4431.75,4432.5,62,4431.5032263475,4430.93081997507,4408.28690191431
2013-01-02,06:32:00,4432.75,4434.25,4432.5,4434,83,4432.002581078,4431.20983634098,4408.51959963454
2013-01-02,06:33:00,4434,4434.75,4433.75,4433.75,168,4432.3520648624,4431.44076030998,4408.74792904961
2013-01-02,06:34:00,4433.75,4435.25,4433.5,4435,219,4432.88165188992,4431.76432755453,4408.98550435233
2013-01-02,06:35:00,4435,4437,4434.75,4436.25,263,4433.55532151193,4432.17211595866,4409.23224186951
2013-01-02,06:36:00,4436.5,4436.75,4435.5,4435.5,84,4433.94425720955,4432.47465087151,4409.46995913766
2013-01-02,06:37:00,4435.5,4436.25,4435.25,4436,39,4434.35540576764,4432.79513715592,4409.71005000519
2013-01-02,06:38:00,4436.25,4436.5,4435.25,4436.5,266,4434.78432461411,4433.13194286902,4409.95249299157
2013-01-02,06:39:00,4436.25,4437.75,4436.25,4437.75,222,4435.37745969129,4433.55176624456,4410.20405414096
2013-01-02,06:40:00,4437.5,4438.5,4437.25,4437.75,235,4435.85196775303,4433.93342385869,4410.45333871887
2013-01-02,06:41:00,4437.75,4439.75,4437.75,4438.5,385,4436.38157420243,4434.34856714426,4410.70715465807
2013-01-02,06:42:00,4438.75,4438.75,4437.5,4438,140,4436.70525936194,4434.68051558569,4410.95414873356
2013-01-02,06:43:00,4437.75,4440.5,4437.75,4439.75,449,4437.31420748955,4435.14137780518,4411.21474467262
2013-01-02,06:44:00,4439.75,4441.75,4439.75,4441.25,305,4438.10136599164,4435.69670709561,4411.48655693803
2013-01-02,06:45:00,4441.25,4441.25,4441,4441,102,4438.68109279331,4436.17882463238,4411.75364692049
2013-01-02,06:46:00,4441,4442.5,4441,4442,175,4439.34487423465,4436.70802239307,4412.0273695728
2013-01-02,06:47:00,4441.75,4443,4441.75,4443,126,4440.07589938772,4437.28002035734,4412.30766487078
2013-01-02,06:48:00,4442.75,4443,4441.5,4441.5,208,4440.36071951018,4437.66365487031,4412.5718488991
2013-01-02,06:49:00,4441.5,4442,4441,4441.25,97,4440.53857560814,4437.98968624573,4412.83137967829
2013-01-02,06:50:00,4441.25,4442.25,4441.25,4441.25,94,4440.68086048651,4438.28607840521,4413.08856176265
2013-01-02,06:51:00,4441.25,4441.75,4440.25,4441,237,4440.74468838921,4438.53279855019,4413.34115396389
2013-01-02,06:52:00,4441,4441.75,4441,4441,124,4440.79575071137,4438.75708959108,4413.59146026286
2013-01-02,06:53:00,4441.75,4442,4441.25,4441.75,57,4440.9866005691,4439.02917235553,4413.84628867678
2013-01-02,06:54:00,4441.75,4442.25,4441.25,4441.25,161,4441.03928045528,4439.23106577775,4414.09428606432
2013-01-02,06:55:00,4441.25,4441.25,4440.5,4440.75,44,4440.98142436422,4439.36915070705,4414.33551424473
2013-01-02,06:56:00,4440.75,4441,4440.25,4440.25,92,4440.83513949138,4439.4492279155,4414.57003447781
2013-01-02,06:57:00,4440.25,4440.25,4439.25,4439.5,151,4440.5681115931,4439.45384355954,4414.79564502552
2013-01-02,06:58:00,4439.5,4439.75,4438.75,4438.75,44,4440.20448927448,4439.3898577814,4415.0124265185
2013-01-02,06:59:00,4438.75,4440,4438.75,4439.25,309,4440.01359141959,4439.37714343764,4415.2317710749
2013-01-02,07:00:00,4439.5,4439.75,4439.25,4439.25,74,4439.86087313567,4439.36558494331,4415.44913061268
2013-01-02,07:01:00,4439.5,4440,4438.75,4439.25,217,4439.73869850854,4439.35507722119,4415.66452309582
2013-01-02,07:02:00,4439.25,4440,4438.5,4440,135,4439.79095880683,4439.41370656472,4415.88475365604
2013-01-02,07:03:00,4439.75,4440.5,4439,4440.5,203,4439.93276704546,4439.51246051338,4416.1075160664
2013-01-02,07:04:00,4440.5,4440.75,4439.25,4439.75,167,4439.89621363637,4439.53405501216,4416.32147519702
2013-01-02,07:05:00,4440,4440.5,4439.75,4440.25,135,4439.9669709091,4439.59914092015,4416.53802293279
2013-01-02,07:06:00,4440,4440.25,4439.5,4440,192,4439.97357672728,4439.63558265468,4416.75034851711
2013-01-02,07:07:00,4440,4440.25,4439.5,4440,175,4439.97886138182,4439.66871150425,4416.96075260293
2013-01-02,07:08:00,4440,4440.25,4439.75,4440,98,4439.98308910546,4439.69882864023,4417.16925257937
2013-01-02,07:09:00,4440.25,4440.25,4439.75,4440,48,4439.98647128437,4439.72620785476,4417.3758656782
2013-01-02,07:10:00,4440,4440.25,4440,4440.25,51,4440.03917702749,4439.77382532251,4417.58287141867
2013-01-02,07:11:00,4440,4440.25,4439.75,4439.75,79,4439.98134162199,4439.7716593841,4417.78347891714
2013-01-02,07:12:00,4440,4440.25,4439.5,4440,113,4439.9850732976,4439.7924176219,4417.98453340658
2013-01-02,07:13:00,4440,4440.25,4439.25,4439.25,185,4439.83805863808,4439.743106929,4418.17698106806
2013-01-02,07:14:00,4439.25,4439.5,4439,4439.25,181,4439.72044691046,4439.69827902637,4418.36768712174
2013-01-02,07:15:00,4439.25,4439.25,4438,4438.25,338,4439.42635752837,4439.5666172967,4418.54761755503
2013-01-02,07:16:00,4438,4438.5,4437.5,4437.5,286,4439.0410860227,4439.378742997,4418.71913232829
2013-01-02,07:17:00,4437.75,4440,4437.5,4439.5,259,4439.13286881816,4439.38976636091,4418.90719447917
2013-01-02,07:18:00,4440,4440.5,4439.5,4440,98,4439.30629505453,4439.44524214628,4419.098079597
2013-01-02,07:19:00,4440,4440.5,4440,4440.5,120,4439.54503604362,4439.54112922389,4419.29176213459
2013-01-02,07:20:00,4440.5,4440.75,4440,4440.25,140,4439.6860288349,4439.60557202172,4419.48142944558
2013-01-02,07:21:00,4440.25,4440.75,4440.25,4440.25,118,4439.79882306792,4439.66415638338,4419.66938031033
2013-01-02,07:22:00,4440.5,4440.75,4440,4440.75,123,4439.98905845433,4439.76286943944,4419.86015514915
2013-01-02,07:23:00,4440.5,4441.75,4440.5,4441.5,194,4440.29124676347,4439.92079039949,4420.05599084916
2013-01-02,07:24:00,4441.5,4441.75,4441,4441.5,97,4440.53299741077,4440.06435490862,4420.25005428039
2013-01-02,07:25:00,4441.5,4442.25,4441.5,4442,53,4440.82639792862,4440.2403226442,4420.44688636835
2013-01-02,07:26:00,4442,4442.25,4441.5,4442,133,4441.0611183429,4440.40029331291,4420.64193717045
2013-01-02,07:27:00,4442,4442,4440,4440.5,320,4440.94889467432,4440.40935755719,4420.82164814628
2013-01-02,07:28:00,4440.75,4441.75,4440.75,4441.75,213,4441.10911573945,4440.5312341429,4421.01104499563
2013-01-02,07:29:00,4441.5,4441.75,4441.5,4441.5,49,4441.18729259156,4440.61930376628,4421.19646540291
2013-01-02,07:30:00,4441.75,4441.75,4441.5,4441.75,83,4441.29983407325,4440.72209433298,4421.3824702409
2013-01-02,07:31:00,4442,4443.25,4441.75,4443.25,530,4441.6898672586,4440.95190393907,4421.58036643781
2013-01-02,07:32:00,4443.25,4443.5,4442.5,4442.75,252,4441.90189380688,4441.11536721734,4421.77194683204
2013-01-02,07:33:00,4443,4445.25,4442.75,4445,834,4442.52151504551,4441.46851565213,4421.98215545799
2013-01-02,07:34:00,4445,4445,4444,4444,360,4442.8172120364,4441.69865059284,4422.18141196969
2013-01-02,07:35:00,4444.25,4444.75,4444,4444.5,262,4443.15376962912,4441.95331872077,4422.38339014191
2013-01-02,07:36:00,4444.5,4444.75,4444.25,4444.25,105,4443.3730157033,4442.16210792797,4422.58127801393
2013-01-02,07:37:00,4444.25,4444.75,4444.25,4444.5,145,4443.59841256264,4442.37464357088,4422.77963748891
2013-01-02,07:38:00,4444.5,4444.75,4443.75,4444,221,4443.67873005011,4442.52240324626,4422.97167696865
2013-01-02,07:39:00,4444,4444.25,4443.5,4443.5,87,4443.64298404009,4442.61127567841,4423.15745364767
2013-01-02,07:40:00,4443.5,4444,4443.5,4444,89,4443.71438723207,4442.73752334401,4423.34607397665
2013-01-02,07:41:00,4444.25,4444.75,4444.25,4444.5,120,4443.87150978566,4442.89774849456,4423.5375122212
2013-01-02,07:42:00,4444.5,4444.75,4444.25,4444.5,111,4443.99720782853,4443.04340772232,4423.72721799296
2013-01-02,07:43:00,4444.5,4445,4444.25,4445,154,4444.19776626282,4443.22127974757,4423.91973185728
2013-01-02,07:44:00,4445,4445,4444.75,4445,163,4444.35821301026,4443.3829815887,4424.11050351468
2013-01-02,07:45:00,4444.75,4446,4444.75,4445.75,158,4444.63657040821,4443.59816508063,4424.30633606206
2013-01-02,07:46:00,4445.5,4447.25,4445.5,4446.25,559,4444.95925632657,4443.83924098239,4424.50492125606
2013-01-02,07:47:00,4446.5,4447.25,4446.5,4447,342,4445.36740506125,4444.12658271127,4424.70849662931
2013-01-02,07:48:00,4447,4448.5,4446.75,4448.25,433,4445.943924049,4444.50143882842,4424.92154190869
2013-01-02,07:49:00,4448.25,4448.5,4447.25,4447.5,227,4446.2551392392,4444.77403529857,4425.12587184616
2013-01-02,07:50:00,4447.5,4447.75,4447.25,4447.25,118,4446.45411139136,4444.9991229987,4425.3260902005
2013-01-02,07:51:00,4447.25,4447.5,4447,4447,100,4446.56328911309,4445.18102090791,4425.52223418058
2013-01-02,07:52:00,4447,4447,4446.25,4446.25,235,4446.50063129047,4445.27820082537,4425.70981577171
2013-01-02,07:53:00,4446.25,4447.5,4446,4447,325,4446.60050503238,4445.43472802306,4425.90248712219
2013-01-02,07:54:00,4447,4447,4446.25,4446.5,162,4446.5804040259,4445.53157093006,4426.08888995367
2013-01-02,07:55:00,4446.25,4446.75,4446,4446.25,288,4446.51432322072,4445.59688266369,4426.27134343825
2013-01-02,07:56:00,4446.5,4447,4446.25,4446.75,307,4446.56145857658,4445.70171151244,4426.45667064695
2013-01-02,07:57:00,4447,4447.25,4446.5,4447,217,4446.64916686126,4445.81973773859,4426.64258312978
2013-01-02,07:58:00,4446.75,4447.25,4446.25,4446.5,369,4446.61933348901,4445.88157976235,4426.82228825983
2013-01-02,07:59:00,4446.75,4447,4446.5,4446.5,201,4446.59546679121,4445.93779978395,4427.00036709911
2013-01-02,08:00:00,4446.5,4447,4446.25,4446.25,231,4446.52637343297,4445.96618162178,4427.17457192174
2013-01-02,08:01:00,4446.25,4446.25,4445.5,4446,163,4446.42109874637,4445.9692560198,4427.3449377867
2013-01-02,08:02:00,4446.25,4446.25,4445.75,4446.25,102,4446.3868789971,4445.99477819982,4427.51602432257
2013-01-02,08:03:00,4446.25,4446.5,4445.75,4445.75,185,4446.25950319768,4445.9725256362,4427.68103767712
2013-01-02,08:04:00,4445.75,4445.75,4444.75,4445.25,178,4446.05760255814,4445.90684148745,4427.84003281126
2013-01-02,08:05:00,4445,4446,4445,4445,424,4445.84608204652,4445.82440135223,4427.99532663198
2013-01-02,08:06:00,4445.25,4445.5,4444.5,4445,231,4445.67686563721,4445.74945577475,4428.14921507874
2013-01-02,08:07:00,4445,4445.75,4445,4445.75,260,4445.69149250977,4445.74950524977,4428.3084982002
2013-01-02,08:08:00,4445.5,4445.75,4445.25,4445.5,176,4445.65319400782,4445.72682295434,4428.46407740201
2013-01-02,08:09:00,4445.75,4446.5,4445.25,4445.5,221,4445.62255520625,4445.70620268576,4428.61824864724
2013-01-02,08:10:00,4445.75,4445.75,4445,4445.5,244,4445.598044165,4445.68745698706,4428.77102467759
2013-01-02,08:11:00,4445.5,4446.25,4445.5,4446.25,172,4445.728435332,4445.73859726096,4428.92920544974
2013-01-02,08:12:00,4446.25,4446.5,4445.5,4446,199,4445.7827482656,4445.76236114633,4429.08369227824
2013-01-02,08:13:00,4446.25,4446.5,4445.75,4446.25,193,4445.87619861248,4445.80669195121,4429.23904347935
2013-01-02,08:14:00,4446.5,4447,4446.25,4446.75,212,4446.05095888999,4445.89244722837,4429.3975136741
2013-01-02,08:15:00,4446.5,4446.75,4446,4446.5,309,4446.14076711199,4445.94767929852,4429.55228730601
2013-01-02,08:16:00,4446.75,4446.75,4446.5,4446.5,126,4446.21261368959,4445.99789027138,4429.70566027157
2013-01-02,08:17:00,4446.75,4446.75,4446.25,4446.5,92,4446.27009095167,4446.04353661035,4429.85764524649
2013-01-02,08:18:00,4446.5,4447,4446.5,4447,255,4446.41607276134,4446.13048782759,4430.01277967865
2013-01-02,08:19:00,4446.75,4448.25,4446.5,4448.25,413,4446.78285820907,4446.32317075235,4430.17782239649
2013-01-02,08:20:00,4448.25,4448.25,4445.75,4446.25,197,4446.67628656726,4446.31651886577,4430.32327196756
2013-01-02,08:21:00,4446.5,4447,4446,4446.5,413,4446.64102925381,4446.33319896889,4430.46966769636
2013-01-02,08:22:00,4446.5,4447.25,4445.75,4446.5,618,4446.61282340304,4446.34836269899,4430.61473857694
2013-01-02,08:23:00,4446.25,4446.5,4445.25,4445.5,209,4446.39025872244,4446.27123881726,4430.74944682511
2013-01-02,08:24:00,4445.5,4446,4445.25,4445.5,118,4446.21220697795,4446.20112619751,4430.88293599411
2013-01-02,08:25:00,4445.75,4446,4445.5,4446,69,4446.16976558236,4446.18284199774,4431.01974200322
2013-01-02,08:26:00,4446,4446.75,4446,4446.75,368,4446.28581246589,4446.23440181612,4431.16209727921
2013-01-02,08:27:00,4447,4447.5,4446.5,4447.25,187,4446.47864997271,4446.32672892375,4431.30768915903
2013-01-02,08:28:00,4447.5,4447.75,4447,4447.25,261,4446.63291997817,4446.41066265795,4431.45196346529
2013-01-02,08:29:00,4447.5,4449.75,4447.5,4449.25,530,4447.15633598254,4446.6687842345,4431.61303166922
2013-01-02,08:30:00,4449.5,4453,4449.5,4452.5,1752,4448.22506878603,4447.19889475864,4431.80205400705
2013-01-02,08:31:00,4452.75,4460.25,4452.5,4458.75,5464,4450.33005502882,4448.24899523513,4432.04592682147
2013-01-02,08:32:00,4459,4460.25,4456.5,4459.75,2780,4452.21404402306,4449.29454112284,4432.29664241585
2013-01-02,08:33:00,4460,4460.5,4457.75,4460,2250,4453.77123521845,4450.26776465713,4432.54735153425
2013-01-02,08:34:00,4460,4462.5,4459,4461.25,2433,4455.26698817476,4451.2661496883,4432.80710400906
2013-01-02,08:35:00,4461,4465.25,4460.5,4465.25,3039,4457.26359053981,4452.53740880755,4433.10070487775
2013-01-02,08:36:00,4465.25,4469.5,4465.25,4468.25,4677,4459.46087243185,4453.96582618868,4433.41879804628
2013-01-02,08:37:00,4468.25,4468.75,4465,4465,2850,4460.56869794548,4454.9689328988,4433.70460077889
2013-01-02,08:38:00,4465,4467.5,4463,4463.5,2899,4461.15495835638,4455.74448445345,4433.9742424008
2013-01-02,08:39:00,4463.75,4466,4463.25,4464,2953,4461.72396668511,4456.49498586677,4434.24596871392
2013-01-02,08:40:00,4464,4465.5,4463.25,4463.5,1792,4462.07917334808,4457.13180533343,4434.5107110785
2013-01-02,08:41:00,4463.5,4464.5,4460,4460.5,1566,4461.76333867847,4457.43800484857,4434.74590826331
2013-01-02,08:42:00,4460.5,4462,4459.5,4459.75,1684,4461.36067094278,4457.64818622598,4434.97218963649
2013-01-02,08:43:00,4460,4461,4457,4457.5,2360,4460.58853675422,4457.63471475089,4435.17606122349
2013-01-02,08:44:00,4457.5,4457.5,4455,4455,1223,4459.47082940338,4457.39519522808,4435.35546338437
2013-01-02,08:45:00,4455,4457.25,4454.5,4455.25,2841,4458.6266635227,4457.20017748007,4435.53550443971
2013-01-02,08:46:00,4455,4455.25,4452.5,4455,1686,4457.90133081816,4457.00016134552,4435.7116537208
2013-01-02,08:47:00,4455,4455.5,4453.75,4454.25,955,4457.17106465453,4456.75014667774,4435.87942156043
2013-01-02,08:48:00,4454.25,4457,4453.75,4457,1376,4457.13685172362,4456.77286061613,4436.0705580169
2013-01-02,08:49:00,4457,4459,4456.75,4458.75,1364,4457.4594813789,4456.95260056012,4436.27580183575
2013-01-02,08:50:00,4459,4460,4457.75,4459.75,1492,4457.91758510312,4457.20690960011,4436.48823801823
2013-01-02,08:51:00,4459.75,4460.75,4459,4459.25,1260,4458.1840680825,4457.39264509101,4436.69422681445
2013-01-02,08:52:00,4459.25,4463.5,4459.25,4462.5,2104,4459.047254466,4457.85695008273,4436.92776322337
2013-01-02,08:53:00,4462.25,4465.5,4462,4465.25,2069,4460.2878035728,4458.52904552976,4437.18407305845
2013-01-02,08:54:00,4465.25,4467.5,4465,4465.5,2925,4461.33024285824,4459.16276866342,4437.44032579095
2013-01-02,08:55:00,4465.5,4467.75,4464.5,4467.25,3733,4462.51419428659,4459.8979715122,4437.71009659827
2013-01-02,08:56:00,4467,4468,4465.25,4467.75,3282,4463.56135542927,4460.61179228381,4437.9819509277
2013-01-02,08:57:00,4467.75,4468,4465,4465.5,1758,4463.94908434342,4461.05617480347,4438.230983046
2013-01-02,08:58:00,4465.5,4466,4465,4465.25,464,4464.20926747474,4461.43743163952,4438.47549903654
2013-01-02,08:59:00,4465.25,4465.75,4464.25,4465.25,581,4464.41741397979,4461.7840287632,4438.71780221268
2013-01-02,09:00:00,4465.5,4465.5,4463.5,4464.25,656,4464.38393118383,4462.00820796654,4438.94886282614
2013-01-02,09:01:00,4464.75,4465.5,4460.75,4462.25,1449,4463.95714494707,4462.03018906049,4439.15973284581
2013-01-02,09:02:00,4462.5,4463.25,4460,4460.25,1166,4463.21571595765,4461.86835369136,4439.350594992
2013-01-02,09:03:00,4460.25,4462.75,4459.75,4462.5,1117,4463.07257276612,4461.92577608305,4439.5600918699
2013-01-02,09:04:00,4462.5,4464.75,4462.25,4462.5,858,4462.9580582129,4461.97797825732,4439.76769284846
2013-01-02,09:05:00,4462.25,4462.5,4458.75,4460,1104,4462.36644657032,4461.79816205211,4439.95079065073
2013-01-02,09:06:00,4460,4460.5,4457.75,4458,1141,4461.49315725625,4461.45287459283,4440.11413191181
2013-01-02,09:07:00,4458,4459.25,4457.5,4458.75,951,4460.944525805,4461.20715872075,4440.28278230175
2013-01-02,09:08:00,4458.75,4458.75,4455.75,4457,930,4460.155620644,4460.82468974614,4440.43406933974
2013-01-02,09:09:00,4457,4458,4456.25,4457,536,4459.5244965152,4460.47699067831,4440.58398726427
2013-01-02,09:10:00,4457.25,4457.75,4456.75,4456.75,317,4458.96959721216,4460.13817334391,4440.73028602206
2013-01-02,09:11:00,4456.75,4461.5,4456.75,4460.5,1371,4459.27567776973,4460.17106667628,4440.90919746077
2013-01-02,09:12:00,4460.5,4460.5,4458.75,4459.75,733,4459.37054221578,4460.13278788753,4441.07970246113
2013-01-02,09:13:00,4460,4461,4459.25,4459.75,547,4459.44643377263,4460.09798898866,4441.24866442981
2013-01-02,09:14:00,4459.75,4459.75,4455.75,4456.5,940,4458.8571470181,4459.7708990806,4441.38668556619
2013-01-02,09:15:00,4456.5,4459,4456.5,4457.75,827,4458.63571761448,4459.58718098237,4441.53476985971
2013-01-02,09:16:00,4458,4459,4457.25,4458.5,847,4458.60857409159,4459.48834634761,4441.68830135419
2013-01-02,09:17:00,4458.75,4458.75,4456.25,4456.5,846,4458.18685927327,4459.21667849782,4441.82234387587
2013-01-02,09:18:00,4456.5,4459.25,4456,4458.75,871,4458.29948741862,4459.17425317984,4441.97553533401
2013-01-02,09:19:00,4459,4459,4456.5,4456.5,650,4457.93958993489,4458.9311392544,4442.10697845316
2013-01-02,09:20:00,4456.5,4456.75,4455.5,4456.5,923,4457.65167194791,4458.71012659491,4442.23723204182
2013-01-02,09:21:00,4456.5,4458.75,4456.25,4458.25,777,4457.77133755833,4458.66829690446,4442.38214396904
2013-01-02,09:22:00,4458.25,4459.25,4456.75,4458.75,771,4457.96707004667,4458.6757244586,4442.53026936299
2013-01-02,09:23:00,4458.75,4460.5,4458.75,4459.5,708,4458.27365603733,4458.75065859873,4442.68384158595
2013-01-02,09:24:00,4459.25,4459.5,4457.5,4458.5,403,4458.31892482987,4458.72787145339,4442.82697424128
2013-01-02,09:25:00,4458.25,4458.5,4456.75,4457.5,666,4458.15513986389,4458.61624677581,4442.95976180471
2013-01-02,09:26:00,4457.75,4459.5,4457.5,4458.75,483,4458.27411189111,4458.62840615983,4443.10265988792
2013-01-02,09:27:00,4458.75,4460,4458.5,4459.5,431,4458.51928951289,4458.70764196348,4443.25105210613
2013-01-02,09:28:00,4459.75,4461,4459.5,4460.25,372,4458.86543161031,4458.84785633044,4443.40488873866
2013-01-02,09:29:00,4460.25,4460.5,4458.5,4459.25,409,4458.94234528825,4458.88441484585,4443.5482834107
2013-01-02,09:30:00,4459,4460.25,4458.75,4459.75,514,4459.1038762306,4458.96310440532,4443.69490528029
2013-01-02,09:31:00,4459.75,4460,4458.5,4458.75,807,4459.03310098448,4458.94373127756,4443.83115048137
2013-01-02,09:32:00,4458.75,4458.75,4456,4457,1072,4458.62648078759,4458.76702843415,4443.95032559014
2013-01-02,09:33:00,4457,4458.5,4456.5,4458,777,4458.50118463007,4458.6972985765,4444.07747196489
2013-01-02,09:34:00,4458,4459.75,4458,4459.75,568,4458.75094770405,4458.79299870591,4444.21930479779
2013-01-02,09:35:00,4459.75,4460.5,4458.5,4459.25,566,4458.85075816324,4458.8345442781,4444.35532918876
2013-01-02,09:36:00,4459,4460,4458,4458.75,433,4458.8306065306,4458.82685843463,4444.48559770289
